FID,SHAPE,BEZIRK,STRASSE,BEZUG,ONR,BIS,STIEGE,FRAKTION_PA,FRAKTION_BI,FRAKTION_DO,FRAKTION_G,FRAKTION_KV,FRAKTION_TEXT,URL_TEXT,SE_SDO_ROWID,SE_ANNO_CAD_DATA
ALTSTOFFSAMMLUNGOGD.3487,POINT (16.430278935778837 48.23800597104376),22,Florian-Berndl-Gasse,neben,2,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3487,
ALTSTOFFSAMMLUNGOGD.3488,POINT (16.432462549963198 48.23631174318944),22,Florian-Berndl-Gasse,vor,23,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3488,
ALTSTOFFSAMMLUNGOGD.3489,POINT (16.432989921904458 48.234997762472844),22,Florian-Berndl-Gasse,vor,33,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3489,
ALTSTOFFSAMMLUNGOGD.3490,POINT (16.43071044618362 48.23781271393974),22,Florian-Berndl-Gasse,neben,5,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3490,
ALTSTOFFSAMMLUNGOGD.3491,POINT (16.503150850277763 48.2086946805273),22,Flugfeldstraße,vor,53,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3491,
ALTSTOFFSAMMLUNGOGD.3492,POINT (16.426444561702365 48.24186098605275),22,Franz-Loidl-Straße,gegenüber,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3492,
ALTSTOFFSAMMLUNGOGD.3493,POINT (16.429415906420648 48.23965088901476),22,Franz-Loidl-Straße,gegenüber,2,,,0,1,1,1,1," Altmetall, Kunststoff, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3493,
ALTSTOFFSAMMLUNGOGD.3494,POINT (16.450838516152263 48.21055627773784),22,Franz-Pletersky-Weg,vor,30A,,,1,0,1,1,1," Altpapier, Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3494,
ALTSTOFFSAMMLUNGOGD.3495,POINT (16.471936537478054 48.21205276414482),22,Fred-Raymond-Gasse,gegenüber,20,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3495,
ALTSTOFFSAMMLUNGOGD.3496,POINT (16.502451716690768 48.2400735328157),22,Fuchsenzeile,vor,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3496,
ALTSTOFFSAMMLUNGOGD.3497,POINT (16.50357432353885 48.240016864760996),22,Fuchsenzeile,gegenüber,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3497,
ALTSTOFFSAMMLUNGOGD.3498,POINT (16.50029375961676 48.2405312382503),22,Fuchsenzeile,neben,3,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3498,
ALTSTOFFSAMMLUNGOGD.3499,POINT (16.501342145535258 48.24037451452176),22,Fuchsenzeile,vor,7,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3499,
ALTSTOFFSAMMLUNGOGD.3500,POINT (16.490300757990006 48.256315228233575),22,Fuchsienweg,vor,1,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3500,
ALTSTOFFSAMMLUNGOGD.3501,POINT (16.492034556550212 48.258769085642555),22,Fuchsienweg,gegenüber,19,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3501,
ALTSTOFFSAMMLUNGOGD.3502,POINT (16.490985699394255 48.25738826385755),22,Fuchsienweg,gegenüber,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3502,
ALTSTOFFSAMMLUNGOGD.3503,POINT (16.542445736210688 48.21419960823945),22,Gartenheimstraße,vor,105,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3503,
ALTSTOFFSAMMLUNGOGD.3504,POINT (16.544694004422407 48.21384706471127),22,Gartenheimstraße,vor,117,,,1,0,1,0,1," Kunststoff, Altmetall, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3504,
ALTSTOFFSAMMLUNGOGD.3573,POINT (16.464540274766904 48.214322421049246),22,Immergrüngasse,vor,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3573,
ALTSTOFFSAMMLUNGOGD.3574,POINT (16.486038076419323 48.20321517038333),22,In der Bien,neben,21,,,1,0,1,1,1," Altpapier, Altmetall, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3574,
ALTSTOFFSAMMLUNGOGD.3575,POINT (16.44074876550138 48.22204631418722),22,Industriestraße,vor,124,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3575,
ALTSTOFFSAMMLUNGOGD.3576,POINT (16.440798053804563 48.218433896999805),22,Industriestraße,gegenüber,131,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3576,
ALTSTOFFSAMMLUNGOGD.3577,POINT (16.440979899978316 48.21977119412645),22,Industriestraße,gegenüber,148,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3577,
ALTSTOFFSAMMLUNGOGD.3578,POINT (16.44121456279313 48.213643576668616),22,Industriestraße,vor,157,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3578,
ALTSTOFFSAMMLUNGOGD.3579,POINT (16.440798357946026 48.217857345058555),22,Industriestraße,vor,164,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3579,
ALTSTOFFSAMMLUNGOGD.3580,POINT (16.440815690790135 48.21487618481862),22,Industriestraße,gegenüber,190,,,0,0,1,1,1," Altmetall, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3580,
ALTSTOFFSAMMLUNGOGD.3581,POINT (16.440849753135602 48.21508299663301),22,Industriestraße,vor,190,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3581,
ALTSTOFFSAMMLUNGOGD.3582,POINT (16.439927126900493 48.22908303105772),22,Industriestraße,vor,53,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3582,
ALTSTOFFSAMMLUNGOGD.3583,POINT (16.440208667145793 48.227869510960375),22,Industriestraße,neben,61,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3583,
ALTSTOFFSAMMLUNGOGD.3584,POINT (16.440835135326697 48.22605358469832),22,Industriestraße,bei,67,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3584,
ALTSTOFFSAMMLUNGOGD.3585,POINT (16.44020731992013 48.22707289912245),22,Industriestraße,vor,70,,,1,0,1,1,1," Altglas, Kunststoff, Altpapier, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3585,
ALTSTOFFSAMMLUNGOGD.3586,POINT (16.472137829007586 48.24637082247197),22,Jakob-Bindel-Platz,vor,12,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3586,
ALTSTOFFSAMMLUNGOGD.3587,POINT (16.432116026913786 48.25427677945874),22,Josef-Baumann-Gasse,neben,20,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3587,
ALTSTOFFSAMMLUNGOGD.3588,POINT (16.432797974515083 48.25535079382829),22,Josef-Baumann-Gasse,neben,34,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3588,
ALTSTOFFSAMMLUNGOGD.3589,POINT (16.43364376972529 48.25659787216474),22,Josef-Baumann-Gasse,neben,54,,,1,0,1,1,1," Altpapier, Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3589,
ALTSTOFFSAMMLUNGOGD.3590,POINT (16.434468142492236 48.257678320201684),22,Josef-Baumann-Gasse,neben,72,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3590,
ALTSTOFFSAMMLUNGOGD.3591,POINT (16.42047401572726 48.23382899283613),22,Julius-Payer-Gasse,gegenüber,1,,,1,0,0,1,1," Altpapier, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3591,
ALTSTOFFSAMMLUNGOGD.3592,POINT (16.443490772161372 48.25641372779422),22,Jüptnergasse,gegenüber,18,,,1,0,0,1,1," Altpapier, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3592,
ALTSTOFFSAMMLUNGOGD.3593,POINT (16.448662528318195 48.23961674298119),22,Kagraner Anger,vor,22,,,1,1,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3593,
ALTSTOFFSAMMLUNGOGD.3594,POINT (16.444488931296576 48.24048319579507),22,Kagraner Anger,gegenüber,45,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3594,
ALTSTOFFSAMMLUNGOGD.3595,POINT (16.445545156032107 48.24038758713404),22,Kagraner Anger,vor,61,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3595,
ALTSTOFFSAMMLUNGOGD.3596,POINT (16.473697344693992 48.24318576070641),22,Kalmusweg,vor,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3596,
ALTSTOFFSAMMLUNGOGD.3597,POINT (16.475088585514715 48.244198691076775),22,Kalmusweg,vor,30,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3597,
ALTSTOFFSAMMLUNGOGD.3598,POINT (16.475453073197734 48.24514828320406),22,Kalmusweg,neben,45,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3598,
ALTSTOFFSAMMLUNGOGD.3599,POINT (16.46678968089913 48.21187931828118),22,Kapellenweg,neben,10,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3599,
ALTSTOFFSAMMLUNGOGD.3600,POINT (16.467071630115676 48.21269395863661),22,Kapellenweg,vor,16,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3600,
ALTSTOFFSAMMLUNGOGD.3601,POINT (16.46606752118922 48.21118370582554),22,Kapellenweg,neben,3,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3601,
ALTSTOFFSAMMLUNGOGD.3602,POINT (16.516880776748078 48.20330749187288),22,Kaposigasse,gegenüber,122,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3602,
ALTSTOFFSAMMLUNGOGD.3603,POINT (16.51716988035544 48.225855255711735),22,Karl-Beck-Gasse,vor,3,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3603,
ALTSTOFFSAMMLUNGOGD.3604,POINT (16.485776525570618 48.24446216891343),22,Karl-Bednarik-Gasse,neben,29,,,1,0,1,1,1," Altpapier, Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3604,
ALTSTOFFSAMMLUNGOGD.3605,POINT (16.48807103916945 48.243734762138814),22,Karl-Bednarik-Gasse,neben,55,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3605,
ALTSTOFFSAMMLUNGOGD.3606,POINT (16.5355226667785 48.22996478773429),22,Kaschauerplatz,gegenüber,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3606,
ALTSTOFFSAMMLUNGOGD.3505,POINT (16.526725600717693 48.215191001954395),22,Gartenheimstraße,neben,15,,,1,0,1,1,1," Altglas, Altmetall, Altpapier, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3505,
ALTSTOFFSAMMLUNGOGD.3506,POINT (16.53420534536541 48.21577756885909),22,Gartenheimstraße,gegenüber,45,,,1,0,1,1,1," Altpapier, Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3506,
ALTSTOFFSAMMLUNGOGD.3507,POINT (16.535352125713608 48.21564635480023),22,Gartenheimstraße,vor,57,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3507,
ALTSTOFFSAMMLUNGOGD.3508,POINT (16.527930253944476 48.21560142459708),22,Gartenheimstraße,neben,6,,,1,0,1,1,1," Altglas, Altpapier, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3508,
ALTSTOFFSAMMLUNGOGD.3509,POINT (16.537594299869173 48.21518685212568),22,Gartenheimstraße,vor,71,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3509,
ALTSTOFFSAMMLUNGOGD.3510,POINT (16.538758458987797 48.214861770747106),22,Gartenheimstraße,gegenüber,81,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3510,
ALTSTOFFSAMMLUNGOGD.3511,POINT (16.540230068922956 48.214603131099196),22,Gartenheimstraße,gegenüber,89,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3511,
ALTSTOFFSAMMLUNGOGD.3512,POINT (16.534951425242934 48.24906674271472),22,Gänseblümchenweg,vor,2,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3512,
ALTSTOFFSAMMLUNGOGD.3513,POINT (16.535714422872385 48.251262708551515),22,Gänseblümchenweg,gegenüber,26,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3513,
ALTSTOFFSAMMLUNGOGD.3514,POINT (16.50454125641838 48.20705930966898),22,Gerlichgasse,vor,42,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3514,
ALTSTOFFSAMMLUNGOGD.3515,POINT (16.54557990269261 48.21927993624676),22,Gernotgasse,vor,106,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3515,
ALTSTOFFSAMMLUNGOGD.3516,POINT (16.5391418949355 48.219438976600884),22,Gernotgasse,vor,62,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3516,
ALTSTOFFSAMMLUNGOGD.3517,POINT (16.54419541050532 48.219278224237215),22,Gernotgasse,neben,98,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3517,
ALTSTOFFSAMMLUNGOGD.3518,POINT (16.43404644548316 48.24032286939664),22,Gmarchhaufenstraße,vor,17,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3518,
ALTSTOFFSAMMLUNGOGD.3519,POINT (16.44109369226897 48.23263480220914),22,Godlewskigasse,gegenüber,10,,,1,0,0,1,1," Altglas, Kunststoff, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3519,
ALTSTOFFSAMMLUNGOGD.3520,POINT (16.422913804995712 48.233173104614636),22,Gotenweg,neben,2,,,1,1,1,1,1," Altglas, Altpapier, Kunststoff, Altmetall, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3520,
ALTSTOFFSAMMLUNGOGD.3521,POINT (16.472092808879395 48.22644739425686),22,Gotthelfgasse,gegenüber,27,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3521,
ALTSTOFFSAMMLUNGOGD.3522,POINT (16.470900833966272 48.22438576929053),22,Gotthelfgasse,vor,8,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3522,
ALTSTOFFSAMMLUNGOGD.3523,POINT (16.49235738526656 48.21718601673369),22,Groß-Enzersdorfer Straße,gegenüber,23,,,0,0,1,1,1," Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3523,
ALTSTOFFSAMMLUNGOGD.3524,POINT (16.47348298584036 48.23322657268375),22,Guido-Lammer-Gasse,neben,5,,,1,0,1,1,1," Altglas, Altpapier, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3524,
ALTSTOFFSAMMLUNGOGD.3525,POINT (16.486299562736573 48.23392216625792),22,Guido-Lammer-Gasse,gegenüber,89,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3525,
ALTSTOFFSAMMLUNGOGD.3526,POINT (16.545860378380354 48.21592695149657),22,Guntherstraße,gegenüber,85,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3526,
ALTSTOFFSAMMLUNGOGD.3527,POINT (16.448378839024635 48.251407900123624),22,Haberergasse,gegenüber,3,,,0,0,1,1,1," Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3527,
ALTSTOFFSAMMLUNGOGD.3528,POINT (16.483456103983528 48.219743918038915),22,Haberlandtgasse,gegenüber,13,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3528,
ALTSTOFFSAMMLUNGOGD.3529,POINT (16.485578896396124 48.21979774385151),22,Haberlandtgasse,vor,27,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3529,
ALTSTOFFSAMMLUNGOGD.3530,POINT (16.489843672482284 48.218939746300876),22,Haberlandtgasse,neben,65,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3530,
ALTSTOFFSAMMLUNGOGD.3531,POINT (16.53888143620539 48.21209912050328),22,Haffnergasse,neben,67,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3531,
ALTSTOFFSAMMLUNGOGD.3532,POINT (16.48974721550211 48.226502581007985),22,Hagedornweg,neben,1,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3532,
ALTSTOFFSAMMLUNGOGD.3533,POINT (16.491030111868007 48.229434244318135),22,Hagedornweg,neben,35,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3533,
ALTSTOFFSAMMLUNGOGD.3534,POINT (16.492305884393772 48.23232102575204),22,Hagedornweg,neben,69,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3534,
ALTSTOFFSAMMLUNGOGD.3535,POINT (16.492957159351697 48.233745102073314),22,Hagedornweg,neben,81,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3535,
ALTSTOFFSAMMLUNGOGD.3536,POINT (16.482805035218455 48.24921157886156),22,Halblehenweg,neben,23,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3536,
ALTSTOFFSAMMLUNGOGD.3537,POINT (16.487807757988495 48.25631863530203),22,Halblehenweg,vor,78,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3537,
ALTSTOFFSAMMLUNGOGD.3538,POINT (16.456931500451166 48.21594125909425),22,Hardeggasse,neben,14,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3538,
ALTSTOFFSAMMLUNGOGD.3539,POINT (16.45726964579029 48.216790397541025),22,Hardeggasse,vor,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3539,
ALTSTOFFSAMMLUNGOGD.3540,POINT (16.457602365142805 48.21755968130861),22,Hardeggasse,neben,42,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3540,
ALTSTOFFSAMMLUNGOGD.3541,POINT (16.458021108768015 48.21918879896645),22,Hardeggasse,gegenüber,63,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3541,
ALTSTOFFSAMMLUNGOGD.3542,POINT (16.443637067864472 48.23505655090565),22,Harlacherweg,vor,2,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3542,
ALTSTOFFSAMMLUNGOGD.3543,POINT (16.464539262852654 48.22521125155049),22,Hartlebengasse,vor,130,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3543,
ALTSTOFFSAMMLUNGOGD.3544,POINT (16.462866360639378 48.22266292009858),22,Hartlebengasse,vor,76,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3544,
ALTSTOFFSAMMLUNGOGD.3545,POINT (16.485034137212534 48.23797477114778),22,Hasibederstraße,gegenüber,25,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3545,
ALTSTOFFSAMMLUNGOGD.3546,POINT (16.476265452110336 48.21251413206075),22,Haßlwanderweg,neben,2,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3546,
ALTSTOFFSAMMLUNGOGD.3547,POINT (16.48940234946813 48.2377508548142),22,Hausfeldstraße,gegenüber,161,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3547,
ALTSTOFFSAMMLUNGOGD.3548,POINT (16.4916114703337 48.24036632753047),22,Hausfeldstraße,gegenüber,185,,,1,0,1,1,1," Altpapier, Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3548,
ALTSTOFFSAMMLUNGOGD.3549,POINT (16.48361046411648 48.22433409774272),22,Hausfeldstraße,gegenüber,65,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3549,
ALTSTOFFSAMMLUNGOGD.3550,POINT (16.46360137486584 48.224097054897214),22,Hausgrundweg,neben,55,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3550,
ALTSTOFFSAMMLUNGOGD.3551,POINT (16.44643977081538 48.2465246282474),22,Heckenweg,gegenüber,64,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3551,
ALTSTOFFSAMMLUNGOGD.3552,POINT (16.454460883207037 48.221533889841496),22,Heinrich-Lefler-Gasse,gegenüber,11,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3552,
ALTSTOFFSAMMLUNGOGD.3553,POINT (16.455505878293625 48.22239795059917),22,Heinrich-Lefler-Gasse,neben,21,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3553,
ALTSTOFFSAMMLUNGOGD.3554,POINT (16.52160026339719 48.23373437251857),22,Heringgasse,vor,8,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3554,
ALTSTOFFSAMMLUNGOGD.3555,POINT (16.4679146821273 48.20883977895052),22,Hermelinweg,gegenüber,1,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3555,
ALTSTOFFSAMMLUNGOGD.3556,POINT (16.45707690591089 48.24194721681615),22,Hirschstettner Straße,,34A,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3556,
ALTSTOFFSAMMLUNGOGD.3557,POINT (16.432728786045892 48.239364418032004),22,Hochwaldweg,vor,6,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3557,
ALTSTOFFSAMMLUNGOGD.3558,POINT (16.48089049184915 48.273547975973756),22,Hofstättenweg,gegenüber,34,,,1,0,0,0,1," Kunststoff, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3558,
ALTSTOFFSAMMLUNGOGD.3559,POINT (16.454072102390672 48.22844921440077),22,Hohenfeldgasse,vor,11,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3559,
ALTSTOFFSAMMLUNGOGD.3560,POINT (16.46628675767509 48.22420331128514),22,Hortensienweg,gegenüber,15,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,3560,
